,ANXA1,JUNB
0,0.0010944996350031877,-0.002843512255674474
1,-0.00691953417397867,-0.04872464739089705
2,-0.023941780928843078,0.02836692869926333
3,0.0019202761446297043,0.005253222625576903
4,0.0013624366195273407,0.0005100676743794996
5,-0.004276253434942789,0.005470850886556114
6,-0.007588045720836767,0.04502621138132473
7,0.010169294530152114,-0.013950211725985812
8,-0.009412770962265872,-0.021857838972847272
9,0.0003980607473131892,-0.003129586918678595
10,-0.013751889709766374,-0.018213476495910097
11,0.004725595028979533,-0.02726168956483733
12,0.003914429154287025,0.012149757700920472
13,-0.0725849884868163,0.0654962491986695
14,0.0018609344499208626,0.037188826799112396
15,0.016248716128090868,-0.0014283210652371592
16,-0.0002752812423843565,5.4528796327983295e-05
17,0.006945634870066673,0.0039824638859404125
18,-0.007086647464535811,-0.0173437961971406
19,-0.12084542117362487,0.09039192170049729
20,-0.0012547380808555844,0.00024067366707516968
21,0.002298719614876543,-0.003881654268435286
22,4.252225683232247e-07,-2.1318686369009576e-06
23,0.012917651425663534,0.005687004907594384
24,0.010178113115440923,-0.0028587622880938968
25,0.002245957169295376,-0.0011937911348252617
26,-0.006716725665431578,0.06795931602432503
27,-0.0008823619717627661,-0.0010045410670467248
28,0.004854348443466098,-0.010354388412980725
29,0.00276053383402447,-0.008684734275109685
30,-0.008760939292032057,0.020644392864437495
31,0.0004287459931359063,0.0021582723361919815
32,0.0036116462904548507,-0.0004818447075677357
33,-0.04642730661058181,-0.008008899457310426
34,-0.013672131659030202,0.012975830348928935
35,0.0002857412591722244,-0.0009087457509016975
36,-0.030753892577661257,0.00449062911330711
37,-0.022840691586327296,0.0346104540183668
38,-0.0006776594302630827,-0.0036238032373487987
39,0.012579535200039236,-0.016928686646832343
40,-0.0033633569341105698,0.0024328278783657467
41,0.001623200381029255,0.00013948380907891078
42,0.029532588698403472,-0.08931301259924085
43,0.0010859597782855168,0.0003112167438338309
44,-0.03271607832469425,0.13529567745106358
45,-0.002339639707106711,-0.0016724700745200938
46,0.006333904282007363,0.03276625269641592
47,0.05426762563105725,-0.11956213434515087
48,-0.053683966876726885,-0.1064455029460189
49,-0.005611041238545,0.06105657283565141
50,0.009262864685710137,-0.014432924067060315
51,-0.0002856265237073468,-0.0005828183166291484
52,0.0005690768030874975,0.001956215405408534
53,0.10350357275433508,0.1964554367504594
54,-0.012082654313786467,0.08923497100120331
55,-0.005673050879277466,0.01646077467595629
56,0.0012578748162488385,-0.006644847317655689
57,0.008001068605068884,0.020052330797269452
58,-0.0005420098200910547,0.0004519828831294286
59,-0.021372160850111004,0.03562628225460667
60,0.007017738306335949,-0.019876332377026223
61,-0.0015742099797091957,-0.0003617676926706559
62,-0.010361114273841288,-0.015184783905834831
63,0.011862586861151048,-0.006352195143138117
64,-0.002806288711548477,0.017838337939130977
65,0.0022586213775208086,-0.008689590022721683
66,0.008539473139469712,0.00917713565646986
67,0.03934361669722986,0.07751164465065907
68,0.020054717780074477,-0.11269702148528424
69,0.001282534531330426,-0.009425440407742625
70,0.006345241280359109,0.032974671303120054
71,-0.02170061099547454,0.011423830356856134
72,-0.008719094591016663,-0.08623556167313179
73,-0.0021275071049208227,-0.0047337589341452935
74,-0.008085856571575852,0.007443023677384282
75,0.002405937173652943,-0.10030661783485928
76,0.004314068353701066,0.05472521718214285
77,0.003704976176099495,-0.03255466290372182
78,0.003475475242376857,0.022370642679833918
79,0.0011420351485825764,0.0021194463047786716
80,-0.007418765207692978,0.00966488470456503
81,0.0011426972088279252,-0.016445302400729778
82,-0.01593192853890991,-0.01269910141013494
83,0.0005339628483852499,-0.0035892751094627195
84,0.0006211197252642964,-0.0008216074932937967
85,-0.011233113537599947,0.008778594895278526
86,0.0037350007563010726,-0.046680247264214145
87,-0.013000025713311523,-0.021237662593368827
88,-0.018280273099165134,-0.03850098755625264
89,0.026745849716847125,-0.04761907750002414
90,0.007867576242488308,-0.0033932681343009086
91,-0.003219122767962773,0.010794807424533414
92,-0.007315065826857509,-0.023427452901433943
93,2.626411581385657e-06,-4.033436685924041e-06
94,-0.008158265621013863,0.027928278926584213
95,0.01707809543160954,-0.06972358010450919
96,0.011503107918227649,-0.009031007867526027
97,0.0002518279834793913,0.005901810102188099
98,1.178780986710315e-07,-1.1972647767644062e-07
99,-0.0008844005760264434,-0.0009517008944243904
100,-0.08578163898519017,0.06054509463585751
101,-0.004018397149663854,0.0105033064188426
102,0.009929838509322941,-0.024081171521260103
103,0.0033857503296657564,-0.01827733435209434
104,-0.011550219051611193,0.014660527590676485
105,0.1029301887667392,0.07394871469629405
106,0.006610269058986762,0.004210751187612827
107,-0.0026898423353032275,-0.0024019731661221178
108,0.05677213129770073,0.0824259614414389
109,-0.015379258305918457,0.013849453523134447
110,-0.035976266299342675,-0.06531636280656197
111,0.00782161728981784,-0.19254662114752102
112,0.000147446978409016,-0.0030154577880089906
113,-0.0031699357328479564,-0.005044755083779169
114,0.028777215277804302,0.12927149392783388
115,0.003475619199744373,-0.0018867344308385325
116,0.0017769427150859385,8.789729580954697e-05
117,-0.009478554412733355,0.0869057199239622
118,0.0007880002661238006,-0.00069098707403914
119,0.001235339282836645,0.002239621876017839
120,0.008120184230941224,0.01559851321603083
121,-0.0023960853550494344,-0.0009111770231149271
122,-0.00021588049787952152,-0.0001023260942455233
123,0.005343075953829046,-0.008088353411269178
124,0.0011752310603702302,-0.02109769789031745
125,-0.004192936725207813,0.004569571553438807
126,0.002768959726559772,0.01047266294031568
127,0.013002261195322606,0.024834302130388897
128,-0.008814935610560013,0.014724695356867797
129,-0.004419772546190415,0.001207843333253078
130,0.002394119245692272,-0.003557791147049183
131,0.017740720448167324,-0.09952395930192048
132,5.116317152749003e-05,-0.03304411391467482
133,-0.0018456093245879683,0.0033133715256419578
134,0.0013008222651319512,-0.01039277034687669
135,-0.015987437785683664,0.0135937045674249
136,-0.0008127820663148463,0.000358993472226751
137,0.004974403393941007,-0.008822185216360079
138,0.002336767503760828,-0.009013844618076583
139,-0.005719005954301322,0.0027667919425529786
140,0.0015066081045003697,0.00376835309507053
141,0.0063198711454357515,0.11366435443330702
142,-0.0026472744693715744,0.006943678419532084
143,-0.0018963674586272164,0.000602732310820195
144,-0.030343274370251916,-0.008609137478869988
145,0.0036498613603137,0.00046906584035105725
146,-0.01576763044514687,-0.047969722471712134
147,0.004358779949992342,0.006879749531583101
148,0.0023631783823371832,-0.008481021792096366
149,0.001531868639034045,0.01728319953054138
150,-0.007828205263555045,0.011008194143311863
151,-0.11054525248188937,-0.032325206635427844
152,-0.0002014913536145453,-0.0007313414951990542
153,-0.013280620557267142,0.003569473980516158
154,-0.007089002088222965,-0.0026732284424477474
155,0.006186361939056362,0.022238346539914466
156,-0.004916764979001825,-0.02930521010729859
157,-0.0034409402341236675,0.006229070479717341
158,0.06748614151985238,0.15604615298622176
159,0.0021549651749318,-0.00197991301569872
160,0.055037441786212254,-0.23667418227375955
161,0.028240649524967985,0.13929366729205836
162,0.002528416323526128,0.00015172502868204818
163,-0.00216976359758686,-0.02948481924074539
164,-0.003003077521952502,-0.0006646655844050331
165,-0.016663301675682137,0.042937042385326904
166,0.0005581073965319552,-0.006969943162688501
167,-0.015613721118519715,0.02952182877246531
168,7.154106083095968e-07,-2.8710290711497777e-06
169,-0.0007302214169301385,-0.0011993446718634492
170,0.04188142009481648,-0.2869850524987354
171,0.02242796058890212,0.047419734577684614
172,0.002132672191451024,-0.004959322021694079
173,-0.0009808772466600158,-0.0013317823290798015
174,-0.005404151261399148,-0.0064315855883064765
175,0.004596863962956243,0.0004931093621729889
176,0.03501341016766023,0.04449378275133467
177,-0.004163149513361258,-0.0007287507132113808
178,-0.0022638376074154273,-0.0016576258484476665
179,-0.16766775470966905,-0.019211882571307293
180,-0.02605900454532594,0.03288883781193428
181,0.008843417701369748,0.004037386270382857
182,-0.00540325893198268,-0.022632703420262468
183,0.003232601546880619,0.012449454024221318
184,-0.01913982698269668,-0.0029884496281893796
185,-0.0012544373962940353,-0.002804318401256059
186,-0.07356601846050387,0.04325564490201561
187,-0.05456907138802053,-0.022539443636329815
188,-0.00442094426516032,-0.0173065010970625
189,-0.0031106358209015764,0.02190748615026958
190,0.0062002609665518585,0.017090109848001724
191,-0.002778869226571619,-0.0015585126904937782
192,0.0012868975363714563,-0.0019979230649970203
193,0.05208598486404273,-0.163916267615308
194,0.0034876641952644727,-0.013160093774028159
195,-0.036243941575884786,0.032389361276440876
196,0.0025480723140043453,0.007263220714067414
197,1.8649501332124174e-08,-3.378389806796278e-08
198,0.025650797662786246,-0.011494696139416262
199,0.002577362239901404,-0.002099656829114449
200,0.008388519595040334,0.021550933012839557
201,-0.012789163897901943,0.04417696000747784
202,-0.01651045536894569,-0.012731661441668967
203,0.11004883328978199,0.02213537003960142
204,0.0008649706574201943,-0.001728642654204915
205,-0.0005238210026967116,0.027132682729595292
206,0.009758597767734486,-0.004623355012624493
207,0.020289590580246486,-0.07521529509780586
208,2.1728461352399364e-07,1.7173006483517383e-07
209,0.009081285110258741,0.054855325739410765
210,0.006058772591805761,0.014289105108103217
211,0.006797485827298876,-0.010575553162386371
212,-0.019819731730208685,0.019204489303470997
213,-0.003983609974749114,0.0008530106697021145
214,0.0031575311415154017,-0.06948004974329347
215,-0.01902458940450341,-0.019756608680610743
216,-0.005227667363498445,0.12712712432047912
217,0.00715598309357373,0.006553961907916867
218,-0.01381437246489281,-0.035219354748982634
219,-0.002371640301442879,0.0018739956379352218
220,0.00031586494002572296,0.003644320831691361
221,0.00533682559464019,0.010956834505556203
222,0.0015387111185988789,-0.0015371340262892441
223,0.03770161756816037,0.1323981911611808
224,0.005879068229437734,0.0008571656933104022
225,2.4212674311074878e-06,4.780587484320975e-06
226,0.0003033442622152327,-0.0017189864186784032
227,0.0371176499495815,-0.007097540682112602
228,-0.05151764184534682,-0.007524882718088738
229,0.0005022365847017207,0.00027756484184315866
230,-0.0006368422179994437,0.00018029548344944174
231,-0.001295698653087156,0.009451590934769792
232,0.0017874048393561326,-0.0016445426159871213
233,0.00985804761904061,0.03130255401082074
234,0.008688632933125561,-0.011634158567075444
235,-0.002603582317901587,0.0021392775176456436
236,-0.0028840266803211337,-0.005782965758444688
237,6.891906879635812e-07,-7.518647048287974e-07
238,-0.0008244433699532597,-0.0017230183216063104
239,0.010360365285300766,-0.0011866993612421328
240,0.0046330169266264876,-0.01669921605968011
241,0.0006693410011976986,-0.000527334067972951
242,-0.02530076718905897,0.02486577915029301
243,-0.026927046834060053,-0.09014762159869014
244,0.004302552882668342,0.0011179534478229503
245,-0.01776452818677981,0.03393177963931066
246,-0.07235897658579399,-0.04487921627160765
247,0.0027785493315935494,0.024521377803662536
248,-0.007823114962464739,0.013784236421759804
249,0.10321994858736222,0.148028557535188
250,-0.04097204625161385,-0.19026121998457615
251,0.022328354927364312,0.01224630058628979
252,-0.000572048369725838,-0.0023520782656741234
253,-1.7713291996512837e-06,-7.98140915381218e-06
254,-0.001147525933733018,-0.0031888416912710937
255,-0.044231391949708654,0.04451663726398265
256,-0.04986670402555532,-0.07632434901609092
257,0.03867063297345098,-0.03962700081399732
258,-0.000710020546309895,0.00043190779038217956
259,8.051409591802727e-05,-0.0026063152067576922
260,-0.0028599869322398774,-0.13903365112289945
261,-0.0020024661013171574,-0.0028508752981686314
262,0.0080310512432204,0.02672247412697959
263,0.0025770383999154656,-0.008980368910733227
264,0.0014984123484827472,-0.0018487609910172176
265,0.051405294311397676,0.031137395759143927
266,0.0037098247371012416,-0.005786322876961014
267,0.009598440559115906,0.04871697649672252
